N_vert: 1189
id x y type
51 1.717171669006348e-01 3.333333432674408e-01 0 0.000000000000000e+00
52 1.818181872367859e-01 3.333333432674408e-01 0 0.000000000000000e+00
53 1.919191926717758e-01 3.333333432674408e-01 0 0.000000000000000e+00
54 2.020201981067657e-01 3.333333432674408e-01 0 0.000000000000000e+00
55 2.121212184429169e-01 3.333333432674408e-01 0 0.000000000000000e+00
56 2.222222238779068e-01 3.333333432674408e-01 0 0.000000000000000e+00
57 2.323232293128967e-01 3.333333432674408e-01 0 0.000000000000000e+00
58 2.424242496490479e-01 3.333333432674408e-01 0 0.000000000000000e+00
59 2.525252401828766e-01 3.333333432674408e-01 0 0.000000000000000e+00
60 2.626262605190277e-01 3.333333432674408e-01 0 0.000000000000000e+00
61 2.727272808551788e-01 3.333333432674408e-01 0 0.000000000000000e+00
62 2.828282713890076e-01 3.333333432674408e-01 0 0.000000000000000e+00
63 2.929292917251587e-01 3.333333432674408e-01 0 0.000000000000000e+00
64 3.030303120613098e-01 3.333333432674408e-01 0 0.000000000000000e+00
65 3.131313025951385e-01 3.333333432674408e-01 0 0.000000000000000e+00
66 3.232323229312897e-01 3.333333432674408e-01 0 0.000000000000000e+00
67 3.333333432674408e-01 3.333333432674408e-01 1 0.000000000000000e+00
68 0.000000000000000e+00 3.434343338012695e-01 2 0.000000000000000e+00
69 1.010101009160280e-02 3.434343338012695e-01 0 0.000000000000000e+00
70 2.020202018320560e-02 3.434343338012695e-01 0 0.000000000000000e+00
71 3.030303120613098e-02 3.434343338012695e-01 0 0.000000000000000e+00
72 4.040404036641121e-02 3.434343338012695e-01 0 0.000000000000000e+00
73 5.050504952669144e-02 3.434343338012695e-01 0 0.000000000000000e+00
74 6.060606241226196e-02 3.434343338012695e-01 0 0.000000000000000e+00
75 7.070706784725189e-02 3.434343338012695e-01 0 0.000000000000000e+00
76 8.080808073282242e-02 3.434343338012695e-01 0 0.000000000000000e+00
77 9.090909361839294e-02 3.434343338012695e-01 0 0.000000000000000e+00
78 1.010100990533829e-01 3.434343338012695e-01 0 0.000000000000000e+00
79 1.111111119389534e-01 3.434343338012695e-01 0 0.000000000000000e+00
80 1.212121248245239e-01 3.434343338012695e-01 0 0.000000000000000e+00
81 1.313131302595139e-01 3.434343338012695e-01 0 0.000000000000000e+00
82 1.414141356945038e-01 3.434343338012695e-01 0 0.000000000000000e+00
83 1.515151560306549e-01 3.434343338012695e-01 0 0.000000000000000e+00
84 1.616161614656448e-01 3.434343338012695e-01 0 0.000000000000000e+00
85 1.717171669006348e-01 3.434343338012695e-01 0 0.000000000000000e+00
86 1.818181872367859e-01 3.434343338012695e-01 0 0.000000000000000e+00
87 1.919191926717758e-01 3.434343338012695e-01 0 0.000000000000000e+00
88 2.020201981067657e-01 3.434343338012695e-01 0 0.000000000000000e+00
89 2.121212184429169e-01 3.434343338012695e-01 0 0.000000000000000e+00
90 2.222222238779068e-01 3.434343338012695e-01 0 0.000000000000000e+00
91 2.323232293128967e-01 3.434343338012695e-01 0 0.000000000000000e+00
92 2.424242496490479e-01 3.434343338012695e-01 0 0.000000000000000e+00
93 2.525252401828766e-01 3.434343338012695e-01 0 0.000000000000000e+00
94 2.626262605190277e-01 3.434343338012695e-01 0 0.000000000000000e+00
95 2.727272808551788e-01 3.434343338012695e-01 0 0.000000000000000e+00
96 2.828282713890076e-01 3.434343338012695e-01 0 0.000000000000000e+00
97 2.929292917251587e-01 3.434343338012695e-01 0 0.000000000000000e+00
98 3.030303120613098e-01 3.434343338012695e-01 0 0.000000000000000e+00
99 3.131313025951385e-01 3.434343338012695e-01 0 0.000000000000000e+00
100 3.232323229312897e-01 3.434343338012695e-01 0 0.000000000000000e+00
101 3.333333432674408e-01 3.434343338012695e-01 1 0.000000000000000e+00
102 0.000000000000000e+00 3.535353541374207e-01 2 0.000000000000000e+00
103 1.010101009160280e-02 3.535353541374207e-01 0 0.000000000000000e+00
104 2.020202018320560e-02 3.535353541374207e-01 0 0.000000000000000e+00
105 3.030303120613098e-02 3.535353541374207e-01 0 0.000000000000000e+00
106 4.040404036641121e-02 3.535353541374207e-01 0 0.000000000000000e+00
107 5.050504952669144e-02 3.535353541374207e-01 0 0.000000000000000e+00
108 6.060606241226196e-02 3.535353541374207e-01 0 0.000000000000000e+00
109 7.070706784725189e-02 3.535353541374207e-01 0 0.000000000000000e+00
110 8.080808073282242e-02 3.535353541374207e-01 0 0.000000000000000e+00
111 9.090909361839294e-02 3.535353541374207e-01 0 0.000000000000000e+00
112 1.010100990533829e-01 3.535353541374207e-01 0 0.000000000000000e+00
113 1.111111119389534e-01 3.535353541374207e-01 0 0.000000000000000e+00
114 1.212121248245239e-01 3.535353541374207e-01 0 0.000000000000000e+00
115 1.313131302595139e-01 3.535353541374207e-01 0 0.000000000000000e+00
116 1.414141356945038e-01 3.535353541374207e-01 0 0.000000000000000e+00
117 1.515151560306549e-01 3.535353541374207e-01 0 0.000000000000000e+00
118 1.616161614656448e-01 3.535353541374207e-01 0 0.000000000000000e+00
119 1.717171669006348e-01 3.535353541374207e-01 0 0.000000000000000e+00
120 1.818181872367859e-01 3.535353541374207e-01 0 0.000000000000000e+00
121 1.919191926717758e-01 3.535353541374207e-01 0 0.000000000000000e+00
122 2.020201981067657e-01 3.535353541374207e-01 0 0.000000000000000e+00
123 2.121212184429169e-01 3.535353541374207e-01 0 0.000000000000000e+00
124 2.222222238779068e-01 3.535353541374207e-01 0 0.000000000000000e+00
125 2.323232293128967e-01 3.535353541374207e-01 0 0.000000000000000e+00
126 2.424242496490479e-01 3.535353541374207e-01 0 0.000000000000000e+00
127 2.525252401828766e-01 3.535353541374207e-01 0 0.000000000000000e+00
128 2.626262605190277e-01 3.535353541374207e-01 0 0.000000000000000e+00
129 2.727272808551788e-01 3.535353541374207e-01 0 0.000000000000000e+00
130 2.828282713890076e-01 3.535353541374207e-01 0 0.000000000000000e+00
131 2.929292917251587e-01 3.535353541374207e-01 0 0.000000000000000e+00
132 3.030303120613098e-01 3.535353541374207e-01 0 0.000000000000000e+00
133 3.131313025951385e-01 3.535353541374207e-01 0 0.000000000000000e+00
134 3.232323229312897e-01 3.535353541374207e-01 0 0.000000000000000e+00
135 3.333333432674408e-01 3.535353541374207e-01 1 0.000000000000000e+00
136 0.000000000000000e+00 3.636363744735718e-01 2 0.000000000000000e+00
137 1.010101009160280e-02 3.636363744735718e-01 0 0.000000000000000e+00
138 2.020202018320560e-02 3.636363744735718e-01 0 0.000000000000000e+00
139 3.030303120613098e-02 3.636363744735718e-01 0 0.000000000000000e+00
140 4.040404036641121e-02 3.636363744735718e-01 0 0.000000000000000e+00
141 5.050504952669144e-02 3.636363744735718e-01 0 0.000000000000000e+00
142 6.060606241226196e-02 3.636363744735718e-01 0 0.000000000000000e+00
143 7.070706784725189e-02 3.636363744735718e-01 0 0.000000000000000e+00
144 8.080808073282242e-02 3.636363744735718e-01 0 0.000000000000000e+00
145 9.090909361839294e-02 3.636363744735718e-01 0 0.000000000000000e+00
146 1.010100990533829e-01 3.636363744735718e-01 0 0.000000000000000e+00
147 1.111111119389534e-01 3.636363744735718e-01 0 0.000000000000000e+00
148 1.212121248245239e-01 3.636363744735718e-01 0 0.000000000000000e+00
149 1.313131302595139e-01 3.636363744735718e-01 0 0.000000000000000e+00
150 1.414141356945038e-01 3.636363744735718e-01 0 0.000000000000000e+00
151 1.515151560306549e-01 3.636363744735718e-01 0 0.000000000000000e+00
152 1.616161614656448e-01 3.636363744735718e-01 0 0.000000000000000e+00
153 1.717171669006348e-01 3.636363744735718e-01 0 0.000000000000000e+00
154 1.818181872367859e-01 3.636363744735718e-01 0 0.000000000000000e+00
155 1.919191926717758e-01 3.636363744735718e-01 0 0.000000000000000e+00
156 2.020201981067657e-01 3.636363744735718e-01 0 0.000000000000000e+00
157 2.121212184429169e-01 3.636363744735718e-01 0 0.000000000000000e+00
158 2.222222238779068e-01 3.636363744735718e-01 0 0.000000000000000e+00
159 2.323232293128967e-01 3.636363744735718e-01 0 0.000000000000000e+00
160 2.424242496490479e-01 3.636363744735718e-01 0 0.000000000000000e+00
161 2.525252401828766e-01 3.636363744735718e-01 0 0.000000000000000e+00
162 2.626262605190277e-01 3.636363744735718e-01 0 0.000000000000000e+00
163 2.727272808551788e-01 3.636363744735718e-01 0 0.000000000000000e+00
164 2.828282713890076e-01 3.636363744735718e-01 0 0.000000000000000e+00
165 2.929292917251587e-01 3.636363744735718e-01 0 0.000000000000000e+00
166 3.030303120613098e-01 3.636363744735718e-01 0 0.000000000000000e+00
167 3.131313025951385e-01 3.636363744735718e-01 0 0.000000000000000e+00
168 3.232323229312897e-01 3.636363744735718e-01 0 0.000000000000000e+00
169 3.333333432674408e-01 3.636363744735718e-01 1 0.000000000000000e+00
170 0.000000000000000e+00 3.737373650074005e-01 2 0.000000000000000e+00
171 1.010101009160280e-02 3.737373650074005e-01 0 0.000000000000000e+00
172 2.020202018320560e-02 3.737373650074005e-01 0 0.000000000000000e+00
173 3.030303120613098e-02 3.737373650074005e-01 0 0.000000000000000e+00
174 4.040404036641121e-02 3.737373650074005e-01 0 0.000000000000000e+00
175 5.050504952669144e-02 3.737373650074005e-01 0 0.000000000000000e+00
176 6.060606241226196e-02 3.737373650074005e-01 0 0.000000000000000e+00
177 7.070706784725189e-02 3.737373650074005e-01 0 0.000000000000000e+00
178 8.080808073282242e-02 3.737373650074005e-01 0 0.000000000000000e+00
179 9.090909361839294e-02 3.737373650074005e-01 0 0.000000000000000e+00
180 1.010100990533829e-01 3.737373650074005e-01 0 0.000000000000000e+00
181 1.111111119389534e-01 3.737373650074005e-01 0 0.000000000000000e+00
182 1.212121248245239e-01 3.737373650074005e-01 0 0.000000000000000e+00
183 1.313131302595139e-01 3.737373650074005e-01 0 0.000000000000000e+00
184 1.414141356945038e-01 3.737373650074005e-01 0 0.000000000000000e+00
185 1.515151560306549e-01 3.737373650074005e-01 0 0.000000000000000e+00
186 1.616161614656448e-01 3.737373650074005e-01 0 0.000000000000000e+00
187 1.717171669006348e-01 3.737373650074005e-01 0 0.000000000000000e+00
188 1.818181872367859e-01 3.737373650074005e-01 0 0.000000000000000e+00
189 1.919191926717758e-01 3.737373650074005e-01 0 0.000000000000000e+00
190 2.020201981067657e-01 3.737373650074005e-01 0 0.000000000000000e+00
191 2.121212184429169e-01 3.737373650074005e-01 0 0.000000000000000e+00
192 2.222222238779068e-01 3.737373650074005e-01 0 0.000000000000000e+00
193 2.323232293128967e-01 3.737373650074005e-01 0 0.000000000000000e+00
194 2.424242496490479e-01 3.737373650074005e-01 0 0.000000000000000e+00
195 2.525252401828766e-01 3.737373650074005e-01 0 0.000000000000000e+00
196 2.626262605190277e-01 3.737373650074005e-01 0 0.000000000000000e+00
197 2.727272808551788e-01 3.737373650074005e-01 0 0.000000000000000e+00
198 2.828282713890076e-01 3.737373650074005e-01 0 0.000000000000000e+00
199 2.929292917251587e-01 3.737373650074005e-01 0 0.000000000000000e+00
200 3.030303120613098e-01 3.737373650074005e-01 0 0.000000000000000e+00
201 3.131313025951385e-01 3.737373650074005e-01 0 0.000000000000000e+00
202 3.232323229312897e-01 3.737373650074005e-01 0 0.000000000000000e+00
203 3.333333432674408e-01 3.737373650074005e-01 1 0.000000000000000e+00
204 0.000000000000000e+00 3.838383853435516e-01 2 0.000000000000000e+00
205 1.010101009160280e-02 3.838383853435516e-01 0 0.000000000000000e+00
206 2.020202018320560e-02 3.838383853435516e-01 0 0.000000000000000e+00
207 3.030303120613098e-02 3.838383853435516e-01 0 0.000000000000000e+00
208 4.040404036641121e-02 3.838383853435516e-01 0 0.000000000000000e+00
209 5.050504952669144e-02 3.838383853435516e-01 0 0.000000000000000e+00
210 6.060606241226196e-02 3.838383853435516e-01 0 0.000000000000000e+00
211 7.070706784725189e-02 3.838383853435516e-01 0 0.000000000000000e+00
212 8.080808073282242e-02 3.838383853435516e-01 0 0.000000000000000e+00
213 9.090909361839294e-02 3.838383853435516e-01 0 0.000000000000000e+00
214 1.010100990533829e-01 3.838383853435516e-01 0 0.000000000000000e+00
215 1.111111119389534e-01 3.838383853435516e-01 0 0.000000000000000e+00
216 1.212121248245239e-01 3.838383853435516e-01 0 0.000000000000000e+00
217 1.313131302595139e-01 3.838383853435516e-01 0 0.000000000000000e+00
218 1.414141356945038e-01 3.838383853435516e-01 0 0.000000000000000e+00
219 1.515151560306549e-01 3.838383853435516e-01 0 0.000000000000000e+00
220 1.616161614656448e-01 3.838383853435516e-01 0 0.000000000000000e+00
221 1.717171669006348e-01 3.838383853435516e-01 0 0.000000000000000e+00
222 1.818181872367859e-01 3.838383853435516e-01 0 0.000000000000000e+00
223 1.919191926717758e-01 3.838383853435516e-01 0 0.000000000000000e+00
224 2.020201981067657e-01 3.838383853435516e-01 0 0.000000000000000e+00
225 2.121212184429169e-01 3.838383853435516e-01 0 0.000000000000000e+00
226 2.222222238779068e-01 3.838383853435516e-01 0 0.000000000000000e+00
227 2.323232293128967e-01 3.838383853435516e-01 0 0.000000000000000e+00
228 2.424242496490479e-01 3.838383853435516e-01 0 0.000000000000000e+00
229 2.525252401828766e-01 3.838383853435516e-01 0 0.000000000000000e+00
230 2.626262605190277e-01 3.838383853435516e-01 0 0.000000000000000e+00
231 2.727272808551788e-01 3.838383853435516e-01 0 0.000000000000000e+00
232 2.828282713890076e-01 3.838383853435516e-01 0 0.000000000000000e+00
233 2.929292917251587e-01 3.838383853435516e-01 0 0.000000000000000e+00
234 3.030303120613098e-01 3.838383853435516e-01 0 0.000000000000000e+00
235 3.131313025951385e-01 3.838383853435516e-01 0 0.000000000000000e+00
236 3.232323229312897e-01 3.838383853435516e-01 0 0.000000000000000e+00
237 3.333333432674408e-01 3.838383853435516e-01 1 0.000000000000000e+00
238 0.000000000000000e+00 3.939394056797028e-01 2 0.000000000000000e+00
239 1.010101009160280e-02 3.939394056797028e-01 0 0.000000000000000e+00
240 2.020202018320560e-02 3.939394056797028e-01 0 0.000000000000000e+00
241 3.030303120613098e-02 3.939394056797028e-01 0 0.000000000000000e+00
242 4.040404036641121e-02 3.939394056797028e-01 0 0.000000000000000e+00
243 5.050504952669144e-02 3.939394056797028e-01 0 0.000000000000000e+00
244 6.060606241226196e-02 3.939394056797028e-01 0 0.000000000000000e+00
245 7.070706784725189e-02 3.939394056797028e-01 0 0.000000000000000e+00
246 8.080808073282242e-02 3.939394056797028e-01 0 0.000000000000000e+00
247 9.090909361839294e-02 3.939394056797028e-01 0 0.000000000000000e+00
248 1.010100990533829e-01 3.939394056797028e-01 0 0.000000000000000e+00
249 1.111111119389534e-01 3.939394056797028e-01 0 0.000000000000000e+00
250 1.212121248245239e-01 3.939394056797028e-01 0 0.000000000000000e+00
251 1.313131302595139e-01 3.939394056797028e-01 0 0.000000000000000e+00
252 1.414141356945038e-01 3.939394056797028e-01 0 0.000000000000000e+00
253 1.515151560306549e-01 3.939394056797028e-01 0 0.000000000000000e+00
254 1.616161614656448e-01 3.939394056797028e-01 0 0.000000000000000e+00
255 1.717171669006348e-01 3.939394056797028e-01 0 0.000000000000000e+00
256 1.818181872367859e-01 3.939394056797028e-01 0 0.000000000000000e+00
257 1.919191926717758e-01 3.939394056797028e-01 0 0.000000000000000e+00
258 2.020201981067657e-01 3.939394056797028e-01 0 0.000000000000000e+00
259 2.121212184429169e-01 3.939394056797028e-01 0 0.000000000000000e+00
260 2.222222238779068e-01 3.939394056797028e-01 0 0.000000000000000e+00
261 2.323232293128967e-01 3.939394056797028e-01 0 0.000000000000000e+00
262 2.424242496490479e-01 3.939394056797028e-01 0 0.000000000000000e+00
263 2.525252401828766e-01 3.939394056797028e-01 0 0.000000000000000e+00
264 2.626262605190277e-01 3.939394056797028e-01 0 0.000000000000000e+00
265 2.727272808551788e-01 3.939394056797028e-01 0 0.000000000000000e+00
266 2.828282713890076e-01 3.939394056797028e-01 0 0.000000000000000e+00
267 2.929292917251587e-01 3.939394056797028e-01 0 0.000000000000000e+00
268 3.030303120613098e-01 3.939394056797028e-01 0 0.000000000000000e+00
269 3.131313025951385e-01 3.939394056797028e-01 0 0.000000000000000e+00
270 3.232323229312897e-01 3.939394056797028e-01 0 0.000000000000000e+00
271 3.333333432674408e-01 3.939394056797028e-01 1 0.000000000000000e+00
272 0.000000000000000e+00 4.040403962135315e-01 2 0.000000000000000e+00
273 1.010101009160280e-02 4.040403962135315e-01 0 0.000000000000000e+00
274 2.020202018320560e-02 4.040403962135315e-01 0 0.000000000000000e+00
275 3.030303120613098e-02 4.040403962135315e-01 0 0.000000000000000e+00
276 4.040404036641121e-02 4.040403962135315e-01 0 0.000000000000000e+00
277 5.050504952669144e-02 4.040403962135315e-01 0 0.000000000000000e+00
278 6.060606241226196e-02 4.040403962135315e-01 0 0.000000000000000e+00
279 7.070706784725189e-02 4.040403962135315e-01 0 0.000000000000000e+00
280 8.080808073282242e-02 4.040403962135315e-01 0 0.000000000000000e+00
281 9.090909361839294e-02 4.040403962135315e-01 0 0.000000000000000e+00
282 1.010100990533829e-01 4.040403962135315e-01 0 0.000000000000000e+00
283 1.111111119389534e-01 4.040403962135315e-01 0 0.000000000000000e+00
284 1.212121248245239e-01 4.040403962135315e-01 0 0.000000000000000e+00
285 1.313131302595139e-01 4.040403962135315e-01 0 0.000000000000000e+00
286 1.414141356945038e-01 4.040403962135315e-01 0 0.000000000000000e+00
287 1.515151560306549e-01 4.040403962135315e-01 0 0.000000000000000e+00
288 1.616161614656448e-01 4.040403962135315e-01 0 0.000000000000000e+00
289 1.717171669006348e-01 4.040403962135315e-01 0 0.000000000000000e+00
290 1.818181872367859e-01 4.040403962135315e-01 0 0.000000000000000e+00
291 1.919191926717758e-01 4.040403962135315e-01 0 0.000000000000000e+00
292 2.020201981067657e-01 4.040403962135315e-01 0 0.000000000000000e+00
293 2.121212184429169e-01 4.040403962135315e-01 0 0.000000000000000e+00
294 2.222222238779068e-01 4.040403962135315e-01 0 0.000000000000000e+00
295 2.323232293128967e-01 4.040403962135315e-01 0 0.000000000000000e+00
296 2.424242496490479e-01 4.040403962135315e-01 0 0.000000000000000e+00
297 2.525252401828766e-01 4.040403962135315e-01 0 0.000000000000000e+00
298 2.626262605190277e-01 4.040403962135315e-01 0 0.000000000000000e+00
299 2.727272808551788e-01 4.040403962135315e-01 0 0.000000000000000e+00
300 2.828282713890076e-01 4.040403962135315e-01 0 0.000000000000000e+00
301 2.929292917251587e-01 4.040403962135315e-01 0 0.000000000000000e+00
302 3.030303120613098e-01 4.040403962135315e-01 0 0.000000000000000e+00
303 3.131313025951385e-01 4.040403962135315e-01 0 0.000000000000000e+00
304 3.232323229312897e-01 4.040403962135315e-01 0 0.000000000000000e+00
305 3.333333432674408e-01 4.040403962135315e-01 1 0.000000000000000e+00
306 0.000000000000000e+00 4.141414165496826e-01 2 0.000000000000000e+00
307 1.010101009160280e-02 4.141414165496826e-01 0 0.000000000000000e+00
308 2.020202018320560e-02 4.141414165496826e-01 0 0.000000000000000e+00
309 3.030303120613098e-02 4.141414165496826e-01 0 0.000000000000000e+00
310 4.040404036641121e-02 4.141414165496826e-01 0 0.000000000000000e+00
311 5.050504952669144e-02 4.141414165496826e-01 0 0.000000000000000e+00
312 6.060606241226196e-02 4.141414165496826e-01 0 0.000000000000000e+00
313 7.070706784725189e-02 4.141414165496826e-01 0 0.000000000000000e+00
314 8.080808073282242e-02 4.141414165496826e-01 0 0.000000000000000e+00
315 9.090909361839294e-02 4.141414165496826e-01 0 0.000000000000000e+00
316 1.010100990533829e-01 4.141414165496826e-01 0 0.000000000000000e+00
317 1.111111119389534e-01 4.141414165496826e-01 0 0.000000000000000e+00
318 1.212121248245239e-01 4.141414165496826e-01 0 0.000000000000000e+00
319 1.313131302595139e-01 4.141414165496826e-01 0 0.000000000000000e+00
320 1.414141356945038e-01 4.141414165496826e-01 0 0.000000000000000e+00
321 1.515151560306549e-01 4.141414165496826e-01 0 0.000000000000000e+00
322 1.616161614656448e-01 4.141414165496826e-01 0 0.000000000000000e+00
323 1.717171669006348e-01 4.141414165496826e-01 0 0.000000000000000e+00
324 1.818181872367859e-01 4.141414165496826e-01 0 0.000000000000000e+00
325 1.919191926717758e-01 4.141414165496826e-01 0 0.000000000000000e+00
326 2.020201981067657e-01 4.141414165496826e-01 0 0.000000000000000e+00
327 2.121212184429169e-01 4.141414165496826e-01 0 0.000000000000000e+00
328 2.222222238779068e-01 4.141414165496826e-01 0 0.000000000000000e+00
329 2.323232293128967e-01 4.141414165496826e-01 0 0.000000000000000e+00
330 2.424242496490479e-01 4.141414165496826e-01 0 0.000000000000000e+00
331 2.525252401828766e-01 4.141414165496826e-01 0 0.000000000000000e+00
332 2.626262605190277e-01 4.141414165496826e-01 0 0.000000000000000e+00
333 2.727272808551788e-01 4.141414165496826e-01 0 0.000000000000000e+00
334 2.828282713890076e-01 4.141414165496826e-01 0 0.000000000000000e+00
335 2.929292917251587e-01 4.141414165496826e-01 0 0.000000000000000e+00
336 3.030303120613098e-01 4.141414165496826e-01 0 0.000000000000000e+00
337 3.131313025951385e-01 4.141414165496826e-01 0 0.000000000000000e+00
338 3.232323229312897e-01 4.141414165496826e-01 0 0.000000000000000e+00
339 3.333333432674408e-01 4.141414165496826e-01 1 0.000000000000000e+00
340 0.000000000000000e+00 4.242424368858337e-01 2 0.000000000000000e+00
341 1.010101009160280e-02 4.242424368858337e-01 0 0.000000000000000e+00
342 2.020202018320560e-02 4.242424368858337e-01 0 0.000000000000000e+00
343 3.030303120613098e-02 4.242424368858337e-01 0 0.000000000000000e+00
344 4.040404036641121e-02 4.242424368858337e-01 0 0.000000000000000e+00
345 5.050504952669144e-02 4.242424368858337e-01 0 0.000000000000000e+00
346 6.060606241226196e-02 4.242424368858337e-01 0 0.000000000000000e+00
347 7.070706784725189e-02 4.242424368858337e-01 0 0.000000000000000e+00
348 8.080808073282242e-02 4.242424368858337e-01 0 0.000000000000000e+00
349 9.090909361839294e-02 4.242424368858337e-01 0 0.000000000000000e+00
350 1.010100990533829e-01 4.242424368858337e-01 0 0.000000000000000e+00
351 1.111111119389534e-01 4.242424368858337e-01 0 0.000000000000000e+00
352 1.212121248245239e-01 4.242424368858337e-01 0 0.000000000000000e+00
353 1.313131302595139e-01 4.242424368858337e-01 0 0.000000000000000e+00
354 1.414141356945038e-01 4.242424368858337e-01 0 0.000000000000000e+00
355 1.515151560306549e-01 4.242424368858337e-01 0 0.000000000000000e+00
356 1.616161614656448e-01 4.242424368858337e-01 0 0.000000000000000e+00
357 1.717171669006348e-01 4.242424368858337e-01 0 0.000000000000000e+00
358 1.818181872367859e-01 4.242424368858337e-01 0 0.000000000000000e+00
359 1.919191926717758e-01 4.242424368858337e-01 0 0.000000000000000e+00
360 2.020201981067657e-01 4.242424368858337e-01 0 0.000000000000000e+00
361 2.121212184429169e-01 4.242424368858337e-01 0 0.000000000000000e+00
362 2.222222238779068e-01 4.242424368858337e-01 0 0.000000000000000e+00
363 2.323232293128967e-01 4.242424368858337e-01 0 0.000000000000000e+00
364 2.424242496490479e-01 4.242424368858337e-01 0 0.000000000000000e+00
365 2.525252401828766e-01 4.242424368858337e-01 0 0.000000000000000e+00
366 2.626262605190277e-01 4.242424368858337e-01 0 0.000000000000000e+00
367 2.727272808551788e-01 4.242424368858337e-01 0 0.000000000000000e+00
368 2.828282713890076e-01 4.242424368858337e-01 0 0.000000000000000e+00
369 2.929292917251587e-01 4.242424368858337e-01 0 0.000000000000000e+00
370 3.030303120613098e-01 4.242424368858337e-01 0 0.000000000000000e+00
371 3.131313025951385e-01 4.242424368858337e-01 0 0.000000000000000e+00
372 3.232323229312897e-01 4.242424368858337e-01 0 0.000000000000000e+00
373 3.333333432674408e-01 4.242424368858337e-01 1 0.000000000000000e+00
374 0.000000000000000e+00 4.343434274196625e-01 2 0.000000000000000e+00
375 1.010101009160280e-02 4.343434274196625e-01 0 0.000000000000000e+00
376 2.020202018320560e-02 4.343434274196625e-01 0 0.000000000000000e+00
