N_vert: 1224
id x y type
0 6.666666865348816e-01 6.565656661987305e-01 1 0.000000000000000e+00
1 6.767676472663879e-01 6.565656661987305e-01 1 0.000000000000000e+00
2 6.868686676025391e-01 6.565656661987305e-01 1 0.000000000000000e+00
3 6.969696879386902e-01 6.565656661987305e-01 1 0.000000000000000e+00
4 7.070707082748413e-01 6.565656661987305e-01 1 0.000000000000000e+00
5 7.171717286109924e-01 6.565656661987305e-01 1 0.000000000000000e+00
6 7.272727489471436e-01 6.565656661987305e-01 1 0.000000000000000e+00
7 7.373737096786499e-01 6.565656661987305e-01 1 0.000000000000000e+00
8 7.474747300148010e-01 6.565656661987305e-01 1 0.000000000000000e+00
9 7.575757503509521e-01 6.565656661987305e-01 1 0.000000000000000e+00
10 7.676767706871033e-01 6.565656661987305e-01 1 0.000000000000000e+00
11 7.777777910232544e-01 6.565656661987305e-01 1 0.000000000000000e+00
12 7.878788113594055e-01 6.565656661987305e-01 1 0.000000000000000e+00
13 7.979797720909119e-01 6.565656661987305e-01 1 0.000000000000000e+00
14 8.080807924270630e-01 6.565656661987305e-01 1 0.000000000000000e+00
15 8.181818127632141e-01 6.565656661987305e-01 1 0.000000000000000e+00
16 8.282828330993652e-01 6.565656661987305e-01 1 0.000000000000000e+00
17 8.383838534355164e-01 6.565656661987305e-01 1 0.000000000000000e+00
18 8.484848737716675e-01 6.565656661987305e-01 1 0.000000000000000e+00
19 8.585858345031738e-01 6.565656661987305e-01 1 0.000000000000000e+00
20 8.686868548393250e-01 6.565656661987305e-01 1 0.000000000000000e+00
21 8.787878751754761e-01 6.565656661987305e-01 1 0.000000000000000e+00
22 8.888888955116272e-01 6.565656661987305e-01 1 0.000000000000000e+00
23 8.989899158477783e-01 6.565656661987305e-01 1 0.000000000000000e+00
24 9.090909361839294e-01 6.565656661987305e-01 1 0.000000000000000e+00
25 9.191918969154358e-01 6.565656661987305e-01 1 0.000000000000000e+00
26 9.292929172515869e-01 6.565656661987305e-01 1 0.000000000000000e+00
27 9.393939375877380e-01 6.565656661987305e-01 1 0.000000000000000e+00
28 9.494949579238892e-01 6.565656661987305e-01 1 0.000000000000000e+00
29 9.595959782600403e-01 6.565656661987305e-01 1 0.000000000000000e+00
30 9.696969985961914e-01 6.565656661987305e-01 1 0.000000000000000e+00
31 9.797979593276978e-01 6.565656661987305e-01 1 0.000000000000000e+00
32 9.898989796638489e-01 6.565656661987305e-01 1 0.000000000000000e+00
33 1.000000000000000e+00 6.565656661987305e-01 3 0.000000000000000e+00
34 6.565656661987305e-01 6.666666865348816e-01 1 0.000000000000000e+00
35 6.666666865348816e-01 6.666666865348816e-01 0 0.000000000000000e+00
36 6.767676472663879e-01 6.666666865348816e-01 0 0.000000000000000e+00
37 6.868686676025391e-01 6.666666865348816e-01 0 0.000000000000000e+00
38 6.969696879386902e-01 6.666666865348816e-01 0 0.000000000000000e+00
39 7.070707082748413e-01 6.666666865348816e-01 0 0.000000000000000e+00
40 7.171717286109924e-01 6.666666865348816e-01 0 0.000000000000000e+00
41 7.272727489471436e-01 6.666666865348816e-01 0 0.000000000000000e+00
42 7.373737096786499e-01 6.666666865348816e-01 0 0.000000000000000e+00
43 7.474747300148010e-01 6.666666865348816e-01 0 0.000000000000000e+00
44 7.575757503509521e-01 6.666666865348816e-01 0 0.000000000000000e+00
45 7.676767706871033e-01 6.666666865348816e-01 0 0.000000000000000e+00
46 7.777777910232544e-01 6.666666865348816e-01 0 0.000000000000000e+00
47 7.878788113594055e-01 6.666666865348816e-01 0 0.000000000000000e+00
48 7.979797720909119e-01 6.666666865348816e-01 0 0.000000000000000e+00
49 8.080807924270630e-01 6.666666865348816e-01 0 0.000000000000000e+00
50 8.181818127632141e-01 6.666666865348816e-01 0 0.000000000000000e+00
51 8.282828330993652e-01 6.666666865348816e-01 0 0.000000000000000e+00
52 8.383838534355164e-01 6.666666865348816e-01 0 0.000000000000000e+00
53 8.484848737716675e-01 6.666666865348816e-01 0 0.000000000000000e+00
54 8.585858345031738e-01 6.666666865348816e-01 0 0.000000000000000e+00
55 8.686868548393250e-01 6.666666865348816e-01 0 0.000000000000000e+00
56 8.787878751754761e-01 6.666666865348816e-01 0 0.000000000000000e+00
