1 1 0.001562
1 2 0.003127
1 3 0.004691
1 4 0.006242
1 5 0.007794
1 6 0.009322
1 7 0.010838
1 8 0.012361
1 9 0.013854
1 10 0.015286
1 11 0.016734
1 12 0.018161
1 13 0.019560
1 14 0.020908
1 15 0.022243
1 16 0.023524
1 17 0.024786
1 18 0.025995
1 19 0.027155
1 20 0.028282
1 21 0.029351
1 22 0.030390
1 23 0.031368
1 24 0.032282
1 25 0.033159
1 26 0.033974
1 27 0.034748
1 28 0.035473
1 29 0.036132
1 30 0.036754
1 31 0.037327
1 32 0.037865
1 33 0.038360
1 34 0.038814
1 35 0.039218
1 36 0.039588
1 37 0.039987
1 38 0.040314
1 39 0.040611
1 40 0.040902
1 41 0.041158
1 42 0.041409
1 43 0.041634
1 44 0.041848
1 45 0.042065
1 46 0.042259
1 47 0.042431
1 48 0.042609
1 49 0.042785
1 50 0.042945
1 51 0.043091
1 52 0.043238
1 53 0.043374
1 54 0.043500
1 55 0.043580
1 56 0.043659
1 57 0.043712
1 58 0.043745
1 59 0.043751
1 60 0.043674
1 61 0.043593
1 62 0.043519
1 63 0.043372
1 64 0.043172
1 65 0.042926
1 66 0.042636
1 67 0.042283
1 68 0.041877
1 69 0.041384
1 70 0.040847
1 71 0.040230
1 72 0.039582
1 73 0.038853
1 74 0.038045
1 75 0.037180
1 76 0.036240
1 77 0.035255
1 78 0.034201
1 79 0.033099
1 80 0.031922
1 81 0.030704
1 82 0.029450
1 83 0.028142
1 84 0.026785
1 85 0.025393
1 86 0.023958
1 87 0.022481
1 88 0.020993
1 89 0.019457
1 90 0.017928
1 91 0.016347
1 92 0.014778
1 93 0.013169
1 94 0.011567
1 95 0.009960
1 96 0.008320
1 97 0.006648
1 98 0.004996
1 99 0.003333
1 100 0.001653
2 1 0.003132
2 2 0.006269
2 3 0.009385
2 4 0.012490
2 5 0.015586
2 6 0.018650
2 7 0.021724
2 8 0.024737
2 9 0.027718
2 10 0.030657
2 11 0.033517
2 12 0.036357
2 13 0.039142
2 14 0.041868
2 15 0.044527
2 16 0.047104
2 17 0.049604
2 18 0.052022
2 19 0.054363
2 20 0.056617
2 21 0.058758
2 22 0.060820
2 23 0.062768
2 24 0.064616
2 25 0.066370
2 26 0.068024
2 27 0.069551
2 28 0.070980
2 29 0.072318
2 30 0.073565
2 31 0.074721
2 32 0.075783
2 33 0.076777
2 34 0.077653
2 35 0.078493
2 36 0.079254
2 37 0.079972
2 38 0.080663
2 39 0.081267
2 40 0.081818
2 41 0.082339
2 42 0.082839
2 43 0.083297
2 44 0.083719
2 45 0.084140
2 46 0.084521
2 47 0.084888
2 48 0.085233
2 49 0.085585
2 50 0.085901
2 51 0.086213
2 52 0.086486
2 53 0.086752
2 54 0.086976
2 55 0.087162
2 56 0.087311
2 57 0.087430
2 58 0.087505
2 59 0.087490
2 60 0.087412
2 61 0.087270
2 62 0.087043
2 63 0.086776
2 64 0.086406
2 65 0.085912
2 66 0.085320
2 67 0.084616
2 68 0.083798
2 69 0.082846
2 70 0.081767
2 71 0.080541
2 72 0.079213
2 73 0.077758
2 74 0.076143
2 75 0.074409
2 76 0.072537
2 77 0.070563
2 78 0.068460
2 79 0.066243
2 80 0.063907
2 81 0.061467
2 82 0.058937
2 83 0.056310
2 84 0.053595
2 85 0.050799
2 86 0.047932
2 87 0.044998
2 88 0.042021
2 89 0.038947
2 90 0.035869
2 91 0.032744
2 92 0.029555
2 93 0.026362
2 94 0.023161
2 95 0.019885
2 96 0.016606
2 97 0.013320
2 98 0.009978
2 99 0.006661
2 100 0.003331
3 1 0.004705
3 2 0.009403
3 3 0.014093
3 4 0.018750
3 5 0.023398
3 6 0.028041
3 7 0.032611
3 8 0.037140
3 9 0.041616
3 10 0.046034
3 11 0.050371
3 12 0.054600
3 13 0.058794
3 14 0.062889
3 15 0.066872
3 16 0.070751
3 17 0.074506
3 18 0.078151
3 19 0.081669
3 20 0.085040
3 21 0.088277
3 22 0.091346
3 23 0.094273
3 24 0.097059
3 25 0.099686
3 26 0.102156
3 27 0.104448
3 28 0.106601
3 29 0.108604
3 30 0.110476
3 31 0.112200
3 32 0.113798
3 33 0.115221
3 34 0.116589
3 35 0.117835
3 36 0.118991
3 37 0.120040
3 38 0.121021
3 39 0.121952
3 40 0.122779
3 41 0.123562
3 42 0.124293
3 43 0.124972
3 44 0.125619
3 45 0.126224
3 46 0.126809
3 47 0.127342
3 48 0.127876
3 49 0.128392
3 50 0.128888
3 51 0.129332
3 52 0.129773
3 53 0.130156
3 54 0.130500
3 55 0.130787
3 56 0.131033
3 57 0.131212
3 58 0.131294
3 59 0.131305
3 60 0.131226
3 61 0.130999
3 62 0.130691
3 63 0.130270
3 64 0.129726
3 65 0.129017
3 66 0.128129
3 67 0.127067
3 68 0.125846
3 69 0.124431
3 70 0.122799
3 71 0.120994
3 72 0.118994
3 73 0.116778
3 74 0.114392
3 75 0.111767
3 76 0.108965
3 77 0.105995
3 78 0.102855
3 79 0.099492
3 80 0.095981
3 81 0.092323
3 82 0.088516
3 83 0.084579
3 84 0.080502
3 85 0.076277
3 86 0.071972
3 87 0.067591
3 88 0.063069
3 89 0.058502
3 90 0.053853
3 91 0.049136
3 92 0.044388
3 93 0.039600
3 94 0.034747
3 95 0.029845
3 96 0.024911
3 97 0.019978
3 98 0.015023
3 99 0.010000
3 100 0.004995
4 1 0.006274
4 2 0.012553
4 3 0.018814
4 4 0.025048
4 5 0.031274
4 6 0.037450
4 7 0.043548
4 8 0.049587
4 9 0.055566
4 10 0.061467
4 11 0.067267
4 12 0.072969
4 13 0.078531
4 14 0.084004
4 15 0.089326
4 16 0.094518
4 17 0.099548
4 18 0.104416
4 19 0.109117
4 20 0.113609
4 21 0.117931
4 22 0.122046
4 23 0.125953
4 24 0.129652
4 25 0.133141
4 26 0.136436
4 27 0.139511
4 28 0.142374
4 29 0.145054
4 30 0.147517
4 31 0.149814
4 32 0.151892
4 33 0.153848
4 34 0.155634
4 35 0.157270
4 36 0.158805
4 37 0.160196
4 38 0.161483
4 39 0.162685
4 40 0.163792
4 41 0.164834
4 42 0.165784
4 43 0.166688
4 44 0.167537
4 45 0.168349
4 46 0.169111
4 47 0.169851
4 48 0.170539
4 49 0.171236
4 50 0.171864
4 51 0.172500
4 52 0.173077
4 53 0.173627
4 54 0.174080
4 55 0.174500
4 56 0.174829
4 57 0.175054
4 58 0.175183
4 59 0.175213
4 60 0.175121
4 61 0.174892
4 62 0.174477
4 63 0.173931
4 64 0.173194
4 65 0.172267
4 66 0.171102
4 67 0.169717
4 68 0.168094
4 69 0.166220
4 70 0.164038
4 71 0.161629
4 72 0.158971
4 73 0.156038
4 74 0.152827
4 75 0.149336
4 76 0.145592
4 77 0.141613
4 78 0.137403
4 79 0.132925
4 80 0.128221
4 81 0.123333
4 82 0.118240
4 83 0.112973
4 84 0.107515
4 85 0.101895
4 86 0.096124
4 87 0.090242
4 88 0.084232
4 89 0.078117
4 90 0.071905
4 91 0.065633
4 92 0.059260
4 93 0.052855
4 94 0.046369
4 95 0.039846
4 96 0.033279
4 97 0.026665
4 98 0.020025
4 99 0.013378
4 100 0.006683
5 1 0.007864
5 2 0.015720
5 3 0.023567
5 4 0.031394
5 5 0.039159
5 6 0.046893
5 7 0.054544
5 8 0.062120
5 9 0.069619
5 10 0.076995
5 11 0.084280
5 12 0.091418
5 13 0.098428
5 14 0.105261
5 15 0.111937
5 16 0.118448
5 17 0.124753
5 18 0.130865
5 19 0.136729
5 20 0.142371
5 21 0.147776
5 22 0.152934
5 23 0.157839
5 24 0.162474
5 25 0.166829
5 26 0.170933
5 27 0.174773
5 28 0.178361
5 29 0.181676
5 30 0.184756
5 31 0.187576
