0.079811|-|0.135843|-|100018.351562|-|100018.296875
0.088730|-|0.114103|-|100018.351562|-|100018.328125
0.083531|-|0.142271|-|100018.351562|-|100018.296875
0.080187|-|0.111455|-|100018.351562|-|100018.312500
0.080403|-|0.105949|-|100018.351562|-|100018.320312
0.080256|-|0.127196|-|100018.351562|-|100018.304688
0.080160|-|0.119607|-|100018.351562|-|100018.320312
0.080358|-|0.115184|-|100018.351562|-|100018.289062
0.083340|-|0.112369|-|100018.351562|-|100018.296875
0.079882|-|0.134366|-|100018.351562|-|100018.289062
0.079387|-|0.137376|-|100018.351562|-|100018.257812
0.079315|-|0.140635|-|100018.351562|-|100018.234375
0.079891|-|0.110014|-|100018.351562|-|100018.289062
0.081804|-|0.114121|-|100018.351562|-|100018.335938
0.079520|-|0.126504|-|100018.351562|-|100018.328125
0.079302|-|0.125634|-|100018.351562|-|100018.320312
0.080940|-|0.111423|-|100018.351562|-|100018.296875
0.080677|-|0.127172|-|100018.351562|-|100018.328125
0.081685|-|0.129841|-|100018.351562|-|100018.265625
0.080708|-|0.109558|-|100018.351562|-|100018.273438
0.082617|-|0.122640|-|100018.351562|-|100018.281250
0.083908|-|0.118462|-|100018.351562|-|100018.257812
0.080670|-|0.118219|-|100018.351562|-|100018.250000
0.079377|-|0.109958|-|100018.351562|-|100018.273438
0.081578|-|0.105027|-|100018.351562|-|100018.296875
0.083856|-|0.123114|-|100018.351562|-|100018.328125
0.079321|-|0.107322|-|100018.351562|-|100018.281250
0.079936|-|0.115452|-|100018.351562|-|100018.335938
0.079377|-|0.106733|-|100018.351562|-|100018.312500
0.095364|-|0.130413|-|100018.351562|-|100018.343750
0.080837|-|0.104749|-|100018.351562|-|100018.320312
0.080200|-|0.110393|-|100018.351562|-|100018.289062
0.082161|-|0.133835|-|100018.351562|-|100018.281250
0.079814|-|0.135467|-|100018.351562|-|100018.312500
0.082661|-|0.120499|-|100018.351562|-|100018.320312
0.082107|-|0.111678|-|100018.351562|-|100018.257812
0.083085|-|0.114979|-|100018.351562|-|100018.289062
0.079424|-|0.119203|-|100018.351562|-|100018.296875
0.080974|-|0.111558|-|100018.351562|-|100018.335938
0.084740|-|0.124657|-|100018.351562|-|100018.328125
0.078850|-|0.101101|-|100018.351562|-|100018.289062
0.078475|-|0.116737|-|100018.351562|-|100018.289062
0.078977|-|0.104473|-|100018.351562|-|100018.312500
0.079930|-|0.102487|-|100018.351562|-|100018.304688
0.078584|-|0.102489|-|100018.351562|-|100018.265625
0.079019|-|0.109082|-|100018.351562|-|100018.335938
0.078378|-|0.109304|-|100018.351562|-|100018.289062
0.078610|-|0.121044|-|100018.351562|-|100018.335938
0.079097|-|0.106516|-|100018.351562|-|100018.312500
0.080359|-|0.104875|-|100018.351562|-|100018.335938
0.079043|-|0.099224|-|100018.351562|-|100018.335938
0.255542|-|0.112300|-|100018.351562|-|100018.320312
0.080720|-|0.181824|-|100018.351562|-|100018.328125
0.096092|-|0.106885|-|100018.351562|-|100018.335938
0.081808|-|0.102512|-|100018.351562|-|100018.320312
0.078964|-|0.111929|-|100018.351562|-|100018.320312
0.079231|-|0.121458|-|100018.351562|-|100018.328125
0.079087|-|0.110195|-|100018.351562|-|100018.320312
0.078489|-|0.101998|-|100018.351562|-|100018.328125
0.078987|-|0.127947|-|100018.351562|-|100018.265625
0.078634|-|0.114331|-|100018.351562|-|100018.296875
0.079379|-|0.104883|-|100018.351562|-|100018.289062
0.086599|-|0.120313|-|100018.351562|-|100018.250000
0.078663|-|0.115143|-|100018.351562|-|100018.226562
0.079018|-|0.120147|-|100018.351562|-|100018.312500
0.078886|-|0.109697|-|100018.351562|-|100018.289062
0.078497|-|0.099539|-|100018.351562|-|100018.273438
0.079369|-|0.117787|-|100018.351562|-|100018.281250
0.079468|-|0.112058|-|100018.351562|-|100018.289062
0.081428|-|0.114231|-|100018.351562|-|100018.312500
