0.195917|-|0.137502|-|0.014754|-|199997.906250|-|199997.656250
0.185885|-|0.117270|-|0.013899|-|199997.906250|-|199997.640625
0.198470|-|0.132764|-|0.012780|-|199997.906250|-|199997.640625
0.201651|-|0.119491|-|0.014365|-|199997.906250|-|199997.625000
0.197766|-|0.137410|-|0.014181|-|199997.906250|-|199997.640625
0.199261|-|0.115921|-|0.015023|-|199997.906250|-|199997.625000
0.200470|-|0.139406|-|0.014349|-|199997.906250|-|199997.640625
0.197696|-|0.126360|-|0.013997|-|199997.906250|-|199997.640625
0.197061|-|0.143687|-|0.013714|-|199997.906250|-|199997.625000
0.213477|-|0.114634|-|0.016722|-|199997.906250|-|199997.656250
0.198530|-|0.131274|-|0.012741|-|199997.906250|-|199997.656250
0.201099|-|0.117926|-|0.015476|-|199997.906250|-|199997.656250
0.199327|-|0.131674|-|0.013175|-|199997.906250|-|199997.656250
0.197807|-|0.129406|-|0.014447|-|199997.906250|-|199997.656250
0.183692|-|0.102057|-|0.012392|-|199997.906250|-|199997.640625
0.184421|-|0.104018|-|0.012094|-|199997.906250|-|199997.656250
0.197808|-|0.118524|-|0.014057|-|199997.906250|-|199997.625000
0.203198|-|0.128895|-|0.013887|-|199997.906250|-|199997.640625
0.199943|-|0.142642|-|0.014396|-|199997.906250|-|199997.625000
0.198749|-|0.110957|-|0.014047|-|199997.906250|-|199997.656250
0.200499|-|0.128139|-|0.013512|-|199997.906250|-|199997.625000
0.183806|-|0.123515|-|0.014038|-|199997.906250|-|199997.625000
0.182471|-|0.111399|-|0.013280|-|199997.906250|-|199997.640625
0.196237|-|0.143335|-|0.011971|-|199997.906250|-|199997.625000
0.207885|-|0.122248|-|0.011884|-|199997.906250|-|199997.656250
0.199530|-|0.118978|-|0.013727|-|199997.906250|-|199997.640625
0.199648|-|0.131258|-|0.013642|-|199997.906250|-|199997.656250
0.199240|-|0.114455|-|0.014031|-|199997.906250|-|199997.625000
0.199358|-|0.137167|-|0.014161|-|199997.906250|-|199997.640625
0.199938|-|0.124152|-|0.014435|-|199997.906250|-|199997.625000
0.184575|-|0.134594|-|0.015522|-|199997.906250|-|199997.625000
0.183807|-|0.108053|-|0.012571|-|199997.906250|-|199997.609375
0.186468|-|0.127945|-|0.012607|-|199997.906250|-|199997.687500
0.183764|-|0.108919|-|0.012620|-|199997.906250|-|199997.656250
0.186732|-|0.120096|-|0.013385|-|199997.906250|-|199997.625000
0.200092|-|0.127192|-|0.014724|-|199997.906250|-|199997.640625
0.197036|-|0.129971|-|0.012273|-|199997.906250|-|199997.640625
0.197841|-|0.153180|-|0.017382|-|199997.906250|-|199997.640625
0.199966|-|0.154900|-|0.016071|-|199997.906250|-|199997.625000
0.200921|-|0.162379|-|0.015713|-|199997.906250|-|199997.640625
0.196979|-|0.160538|-|0.018081|-|199997.906250|-|199997.640625
0.200721|-|0.126902|-|0.016395|-|199997.906250|-|199997.593750
0.196907|-|0.147054|-|0.015968|-|199997.906250|-|199997.656250
0.199309|-|0.123764|-|0.014170|-|199997.906250|-|199997.625000
0.195434|-|0.139836|-|0.014272|-|199997.906250|-|199997.625000
0.198478|-|0.123748|-|0.014676|-|199997.906250|-|199997.640625
0.206479|-|0.146259|-|0.013910|-|199997.906250|-|199997.640625
0.227502|-|0.121793|-|0.013997|-|199997.906250|-|199997.625000
0.208436|-|0.144801|-|0.014387|-|199997.906250|-|199997.656250
0.199521|-|0.155670|-|0.013624|-|199997.906250|-|199997.625000
0.201752|-|0.164041|-|0.019861|-|199997.906250|-|199997.625000
