0.006404|-|0.117302|-|0.001597|-|24977.238281|-|24977.244141
0.006428|-|0.104294|-|0.001507|-|24977.238281|-|24977.240234
0.006440|-|0.126831|-|0.002472|-|24977.238281|-|24977.242188
0.006347|-|0.100178|-|0.001491|-|24977.238281|-|24977.244141
0.006319|-|0.105126|-|0.001756|-|24977.238281|-|24977.242188
0.006537|-|0.103241|-|0.001324|-|24977.238281|-|24977.242188
0.006288|-|0.095762|-|0.001511|-|24977.238281|-|24977.244141
0.006415|-|0.089947|-|0.001361|-|24977.238281|-|24977.244141
0.006311|-|0.096698|-|0.001383|-|24977.238281|-|24977.244141
0.006397|-|0.087887|-|0.001466|-|24977.238281|-|24977.244141
0.006315|-|0.096413|-|0.001494|-|24977.238281|-|24977.244141
0.006374|-|0.094512|-|0.001487|-|24977.238281|-|24977.244141
0.006626|-|0.100680|-|0.001650|-|24977.238281|-|24977.244141
0.006362|-|0.094539|-|0.002064|-|24977.238281|-|24977.244141
0.006356|-|0.094636|-|0.001745|-|24977.238281|-|24977.244141
0.006422|-|0.095864|-|0.001439|-|24977.238281|-|24977.244141
0.006362|-|0.086557|-|0.001451|-|24977.238281|-|24977.244141
0.006373|-|0.095876|-|0.001424|-|24977.238281|-|24977.244141
0.006443|-|0.092558|-|0.001566|-|24977.238281|-|24977.244141
0.006434|-|0.088135|-|0.001456|-|24977.238281|-|24977.242188
0.006582|-|0.102300|-|0.001902|-|24977.238281|-|24977.244141
0.006427|-|0.090601|-|0.001758|-|24977.238281|-|24977.244141
0.006284|-|0.089452|-|0.001454|-|24977.238281|-|24977.244141
0.006399|-|0.088492|-|0.001283|-|24977.238281|-|24977.242188
0.006498|-|0.089810|-|0.001816|-|24977.238281|-|24977.242188
0.006401|-|0.095008|-|0.001429|-|24977.238281|-|24977.244141
0.006392|-|0.088650|-|0.001483|-|24977.238281|-|24977.242188
0.006446|-|0.091940|-|0.001315|-|24977.238281|-|24977.242188
0.006409|-|0.093974|-|0.002164|-|24977.238281|-|24977.244141
0.006740|-|0.090108|-|0.001453|-|24977.238281|-|24977.244141
0.006533|-|0.093749|-|0.001781|-|24977.238281|-|24977.244141
0.006428|-|0.088499|-|0.001395|-|24977.238281|-|24977.244141
0.006400|-|0.091008|-|0.001615|-|24977.238281|-|24977.242188
0.006449|-|0.091245|-|0.001678|-|24977.238281|-|24977.244141
0.006510|-|0.089135|-|0.001442|-|24977.238281|-|24977.244141
0.006381|-|0.098490|-|0.001601|-|24977.238281|-|24977.244141
0.007035|-|0.089983|-|0.001579|-|24977.238281|-|24977.244141
0.006497|-|0.090079|-|0.001469|-|24977.238281|-|24977.244141
0.006343|-|0.090247|-|0.001457|-|24977.238281|-|24977.244141
0.006429|-|0.091826|-|0.001361|-|24977.238281|-|24977.244141
0.006388|-|0.094485|-|0.001430|-|24977.238281|-|24977.244141
0.006427|-|0.089908|-|0.001658|-|24977.238281|-|24977.244141
0.006516|-|0.089847|-|0.001377|-|24977.238281|-|24977.244141
0.006439|-|0.089553|-|0.001330|-|24977.238281|-|24977.244141
0.006481|-|0.089624|-|0.001632|-|24977.238281|-|24977.244141
0.006382|-|0.102698|-|0.001469|-|24977.238281|-|24977.244141
0.006341|-|0.089519|-|0.001424|-|24977.238281|-|24977.244141
0.006337|-|0.090502|-|0.001361|-|24977.238281|-|24977.242188
0.006347|-|0.087517|-|0.001239|-|24977.238281|-|24977.242188
0.006506|-|0.088676|-|0.001304|-|24977.238281|-|24977.242188
0.006402|-|0.086671|-|0.001287|-|24977.238281|-|24977.242188
0.006406|-|0.096123|-|0.001571|-|24977.238281|-|24977.242188
0.006534|-|0.089434|-|0.001716|-|24977.238281|-|24977.242188
0.006392|-|0.088988|-|0.001586|-|24977.238281|-|24977.240234
0.006309|-|0.089128|-|0.001462|-|24977.238281|-|24977.244141
0.006346|-|0.095944|-|0.001644|-|24977.238281|-|24977.240234
0.006323|-|0.090919|-|0.001446|-|24977.238281|-|24977.244141
0.006735|-|0.090274|-|0.001909|-|24977.238281|-|24977.244141
0.006454|-|0.087243|-|0.001736|-|24977.238281|-|24977.240234
0.006323|-|0.094237|-|0.001873|-|24977.238281|-|24977.242188
0.006351|-|0.089427|-|0.001599|-|24977.238281|-|24977.240234
0.006392|-|0.090239|-|0.001862|-|24977.238281|-|24977.242188
0.006306|-|0.091879|-|0.001689|-|24977.238281|-|24977.240234
0.006503|-|0.088264|-|0.001766|-|24977.238281|-|24977.244141
0.006606|-|0.087230|-|0.001401|-|24977.238281|-|24977.244141
0.006400|-|0.107880|-|0.001350|-|24977.238281|-|24977.242188
0.006521|-|0.100540|-|0.002085|-|24977.238281|-|24977.244141
0.006472|-|0.093960|-|0.002352|-|24977.238281|-|24977.244141
0.006400|-|0.099269|-|0.001761|-|24977.238281|-|24977.242188
0.006387|-|0.091230|-|0.001391|-|24977.238281|-|24977.244141
0.006720|-|0.096874|-|0.001546|-|24977.238281|-|24977.240234
0.006339|-|0.091381|-|0.001793|-|24977.238281|-|24977.244141
0.006349|-|0.089789|-|0.001327|-|24977.238281|-|24977.242188
0.006337|-|0.091354|-|0.001351|-|24977.238281|-|24977.242188
0.006441|-|0.099130|-|0.001817|-|24977.238281|-|24977.244141
0.006342|-|0.089766|-|0.001442|-|24977.238281|-|24977.244141
0.006358|-|0.090809|-|0.001581|-|24977.238281|-|24977.240234
0.006387|-|0.092086|-|0.001942|-|24977.238281|-|24977.242188
0.006394|-|0.090522|-|0.001593|-|24977.238281|-|24977.240234
0.006361|-|0.089510|-|0.001382|-|24977.238281|-|24977.244141
0.006382|-|0.098874|-|0.001907|-|24977.238281|-|24977.242188
0.006512|-|0.089734|-|0.001426|-|24977.238281|-|24977.244141
0.006384|-|0.091269|-|0.002219|-|24977.238281|-|24977.242188
0.006415|-|0.088768|-|0.001460|-|24977.238281|-|24977.244141
0.006412|-|0.091889|-|0.001664|-|24977.238281|-|24977.242188
0.006396|-|0.090846|-|0.001562|-|24977.238281|-|24977.244141
0.006340|-|0.090714|-|0.001338|-|24977.238281|-|24977.244141
0.006418|-|0.102344|-|0.001478|-|24977.238281|-|24977.244141
0.006324|-|0.091711|-|0.001854|-|24977.238281|-|24977.244141
0.006298|-|0.092834|-|0.002014|-|24977.238281|-|24977.244141
0.006384|-|0.106721|-|0.001723|-|24977.238281|-|24977.244141
0.006607|-|0.095937|-|0.001659|-|24977.238281|-|24977.244141
0.006480|-|0.090267|-|0.001475|-|24977.238281|-|24977.244141
0.006401|-|0.093247|-|0.001471|-|24977.238281|-|24977.244141
0.006402|-|0.090586|-|0.001630|-|24977.238281|-|24977.244141
0.006453|-|0.097294|-|0.001571|-|24977.238281|-|24977.244141
0.006474|-|0.092943|-|0.001478|-|24977.238281|-|24977.244141
0.006423|-|0.088560|-|0.001628|-|24977.238281|-|24977.244141
0.006457|-|0.090946|-|0.001483|-|24977.238281|-|24977.244141
0.006481|-|0.088917|-|0.001480|-|24977.238281|-|24977.244141
0.006477|-|0.090656|-|0.001725|-|24977.238281|-|24977.240234
0.006560|-|0.092863|-|0.001966|-|24977.238281|-|24977.244141
0.006407|-|0.093315|-|0.001776|-|24977.238281|-|24977.244141
0.006509|-|0.091775|-|0.001446|-|24977.238281|-|24977.244141
0.006400|-|0.094314|-|0.001598|-|24977.238281|-|24977.244141
0.006391|-|0.101737|-|0.001408|-|24977.238281|-|24977.244141
0.006711|-|0.091790|-|0.001318|-|24977.238281|-|24977.244141
0.006423|-|0.090256|-|0.001538|-|24977.238281|-|24977.244141
0.006403|-|0.089686|-|0.001476|-|24977.238281|-|24977.242188
0.006363|-|0.097570|-|0.001416|-|24977.238281|-|24977.244141
0.006333|-|0.092798|-|0.001406|-|24977.238281|-|24977.244141
0.006358|-|0.089828|-|0.001263|-|24977.238281|-|24977.244141
0.006390|-|0.091728|-|0.001744|-|24977.238281|-|24977.242188
0.006294|-|0.097978|-|0.001535|-|24977.238281|-|24977.244141
0.006426|-|0.092309|-|0.001401|-|24977.238281|-|24977.242188
0.006342|-|0.089315|-|0.001463|-|24977.238281|-|24977.244141
0.006357|-|0.092464|-|0.001348|-|24977.238281|-|24977.242188
0.006369|-|0.087714|-|0.001483|-|24977.238281|-|24977.244141
0.006360|-|0.088111|-|0.001317|-|24977.238281|-|24977.242188
0.006362|-|0.090055|-|0.001387|-|24977.238281|-|24977.242188
0.006365|-|0.090938|-|0.001540|-|24977.238281|-|24977.244141
0.006601|-|0.092335|-|0.001295|-|24977.238281|-|24977.244141
0.006427|-|0.088614|-|0.001278|-|24977.238281|-|24977.242188
0.006377|-|0.090734|-|0.001774|-|24977.238281|-|24977.244141
0.006284|-|0.091344|-|0.001709|-|24977.238281|-|24977.244141
0.006413|-|0.088171|-|0.001502|-|24977.238281|-|24977.244141
