0.083713|-|0.141727|-|0.003857|-|100018.351562|-|100018.312500
0.080001|-|0.105505|-|0.004098|-|100018.351562|-|100018.304688
0.079748|-|0.112486|-|0.003558|-|100018.351562|-|100018.304688
0.079863|-|0.094204|-|0.003490|-|100018.351562|-|100018.304688
0.079837|-|0.092311|-|0.003676|-|100018.351562|-|100018.304688
0.079115|-|0.114120|-|0.003830|-|100018.351562|-|100018.312500
0.079961|-|0.100688|-|0.004352|-|100018.351562|-|100018.312500
0.080925|-|0.128388|-|0.004377|-|100018.351562|-|100018.312500
0.080289|-|0.106197|-|0.004098|-|100018.351562|-|100018.304688
0.084303|-|0.101905|-|0.003726|-|100018.351562|-|100018.304688
0.079300|-|0.120499|-|0.004040|-|100018.351562|-|100018.312500
0.079668|-|0.114231|-|0.005490|-|100018.351562|-|100018.312500
0.078849|-|0.097407|-|0.003844|-|100018.351562|-|100018.304688
0.079303|-|0.121650|-|0.004237|-|100018.351562|-|100018.304688
0.079808|-|0.102355|-|0.004463|-|100018.351562|-|100018.312500
0.079267|-|0.102134|-|0.004218|-|100018.351562|-|100018.304688
0.079164|-|0.114251|-|0.004323|-|100018.351562|-|100018.304688
0.078857|-|0.111318|-|0.004448|-|100018.351562|-|100018.304688
0.090693|-|0.097699|-|0.003498|-|100018.351562|-|100018.304688
0.079725|-|0.114050|-|0.004132|-|100018.351562|-|100018.312500
0.079098|-|0.104682|-|0.003960|-|100018.351562|-|100018.312500
0.078704|-|0.096419|-|0.003988|-|100018.351562|-|100018.312500
0.078058|-|0.099286|-|0.004206|-|100018.351562|-|100018.312500
0.078710|-|0.116200|-|0.004219|-|100018.351562|-|100018.304688
0.078666|-|0.099582|-|0.003645|-|100018.351562|-|100018.312500
0.077814|-|0.097039|-|0.004037|-|100018.351562|-|100018.312500
0.077860|-|0.113120|-|0.003725|-|100018.351562|-|100018.312500
0.077694|-|0.113307|-|0.004539|-|100018.351562|-|100018.312500
0.077512|-|0.097188|-|0.004054|-|100018.351562|-|100018.304688
0.077800|-|0.099323|-|0.003726|-|100018.351562|-|100018.304688
0.079247|-|0.100247|-|0.003763|-|100018.351562|-|100018.312500
0.078016|-|0.096427|-|0.003591|-|100018.351562|-|100018.312500
0.078743|-|0.116250|-|0.003945|-|100018.351562|-|100018.320312
0.078218|-|0.125039|-|0.003790|-|100018.351562|-|100018.312500
0.078293|-|0.099451|-|0.003768|-|100018.351562|-|100018.312500
0.078068|-|0.099978|-|0.004345|-|100018.351562|-|100018.320312
0.079105|-|0.101737|-|0.003955|-|100018.351562|-|100018.320312
0.078551|-|0.115248|-|0.003714|-|100018.351562|-|100018.320312
0.081852|-|0.099284|-|0.003636|-|100018.351562|-|100018.304688
0.078144|-|0.099985|-|0.003676|-|100018.351562|-|100018.304688
0.078440|-|0.100254|-|0.003705|-|100018.351562|-|100018.312500
0.078119|-|0.112705|-|0.004398|-|100018.351562|-|100018.304688
0.079311|-|0.102459|-|0.003803|-|100018.351562|-|100018.312500
0.079208|-|0.112913|-|0.003824|-|100018.351562|-|100018.312500
0.081540|-|0.095080|-|0.003577|-|100018.351562|-|100018.304688
0.089344|-|0.094429|-|0.003510|-|100018.351562|-|100018.304688
0.077852|-|0.112008|-|0.003943|-|100018.351562|-|100018.312500
0.078745|-|0.097516|-|0.003712|-|100018.351562|-|100018.312500
0.078352|-|0.095922|-|0.003536|-|100018.351562|-|100018.304688
0.078926|-|0.099758|-|0.004035|-|100018.351562|-|100018.312500
0.079303|-|0.112879|-|0.003759|-|100018.351562|-|100018.312500
0.078705|-|0.097644|-|0.003775|-|100018.351562|-|100018.312500
0.079177|-|0.094266|-|0.003453|-|100018.351562|-|100018.312500
