0.006382|-|0.137175|-|0.001525|-|24977.238281|-|24977.242188
0.006433|-|0.099281|-|0.001687|-|24977.238281|-|24977.244141
0.006434|-|0.104466|-|0.001610|-|24977.238281|-|24977.246094
0.006685|-|0.126307|-|0.001438|-|24977.238281|-|24977.242188
0.006641|-|0.093802|-|0.001557|-|24977.238281|-|24977.238281
0.006392|-|0.107569|-|0.002209|-|24977.238281|-|24977.246094
0.006456|-|0.095679|-|0.001479|-|24977.238281|-|24977.244141
0.006478|-|0.119398|-|0.001797|-|24977.238281|-|24977.244141
0.006441|-|0.091014|-|0.001512|-|24977.238281|-|24977.244141
0.006519|-|0.091624|-|0.001504|-|24977.238281|-|24977.244141
0.006442|-|0.089572|-|0.001538|-|24977.238281|-|24977.244141
0.006414|-|0.105978|-|0.001520|-|24977.238281|-|24977.244141
0.006526|-|0.092968|-|0.001456|-|24977.238281|-|24977.242188
0.006421|-|0.090864|-|0.001471|-|24977.238281|-|24977.244141
0.006701|-|0.091261|-|0.001396|-|24977.238281|-|24977.238281
0.006411|-|0.092908|-|0.001535|-|24977.238281|-|24977.238281
0.007035|-|0.118877|-|0.001607|-|24977.238281|-|24977.244141
0.006523|-|0.094418|-|0.001449|-|24977.238281|-|24977.244141
0.006423|-|0.090010|-|0.001358|-|24977.238281|-|24977.244141
0.006302|-|0.092087|-|0.001379|-|24977.238281|-|24977.238281
0.006271|-|0.100553|-|0.002070|-|24977.238281|-|24977.242188
0.006328|-|0.092101|-|0.001415|-|24977.238281|-|24977.244141
0.006321|-|0.097102|-|0.001807|-|24977.238281|-|24977.244141
0.006417|-|0.111482|-|0.001512|-|24977.238281|-|24977.244141
0.006395|-|0.090028|-|0.002154|-|24977.238281|-|24977.246094
0.006335|-|0.092168|-|0.001884|-|24977.238281|-|24977.244141
0.006320|-|0.091881|-|0.001476|-|24977.238281|-|24977.244141
0.006331|-|0.087454|-|0.001471|-|24977.238281|-|24977.244141
0.006423|-|0.098056|-|0.001513|-|24977.238281|-|24977.244141
0.006522|-|0.091428|-|0.001511|-|24977.238281|-|24977.244141
0.006419|-|0.088249|-|0.001730|-|24977.238281|-|24977.244141
0.006437|-|0.088089|-|0.001424|-|24977.238281|-|24977.244141
0.006342|-|0.099465|-|0.001459|-|24977.238281|-|24977.244141
0.006573|-|0.087101|-|0.001497|-|24977.238281|-|24977.244141
0.006443|-|0.087597|-|0.001470|-|24977.238281|-|24977.244141
0.006328|-|0.088866|-|0.001603|-|24977.238281|-|24977.244141
0.006325|-|0.087933|-|0.001435|-|24977.238281|-|24977.244141
0.006370|-|0.102872|-|0.001575|-|24977.238281|-|24977.246094
0.006539|-|0.089704|-|0.001501|-|24977.238281|-|24977.244141
0.006945|-|0.089329|-|0.001730|-|24977.238281|-|24977.246094
0.006391|-|0.089016|-|0.001416|-|24977.238281|-|24977.244141
0.006432|-|0.105574|-|0.001905|-|24977.238281|-|24977.244141
0.007262|-|0.105869|-|0.001351|-|24977.238281|-|24977.244141
0.006833|-|0.099709|-|0.001544|-|24977.238281|-|24977.242188
0.006453|-|0.088185|-|0.001327|-|24977.238281|-|24977.242188
0.006431|-|0.089161|-|0.001595|-|24977.238281|-|24977.246094
0.006499|-|0.089047|-|0.001845|-|24977.238281|-|24977.240234
0.006477|-|0.104593|-|0.001559|-|24977.238281|-|24977.242188
0.006393|-|0.090080|-|0.001483|-|24977.238281|-|24977.246094
0.006315|-|0.088557|-|0.001344|-|24977.238281|-|24977.238281
0.006362|-|0.087766|-|0.001409|-|24977.238281|-|24977.242188
0.006882|-|0.121466|-|0.001808|-|24977.238281|-|24977.238281
0.006499|-|0.120353|-|0.001550|-|24977.238281|-|24977.242188
